"URL","Price","Date","Make","Model","Year","Mileage_in_KM","Transmission","City","Color","Fuel_Type","Class","Body_Style","Cylinder_Count","Engine_Capacity"
"https://eg.hatla2ee.com/en/car/fiat/tipo/7033315","540000","10/19/2025","Fiat","Tipo","2020","120000","Manual","Maadi","Black","Gas","Manual  / pack2","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/byd/Song-Plus/7046565","1360000","10/19/2025","BYD","Song Plus","2025","0","Automatic","Cairo","Silver","Electric","","SUV","null","null"
"https://eg.hatla2ee.com/en/car/kia/sportage/7046248","1490000","10/23/2025","Kia","Sportage","2021","85000","Automatic","Nasr city","Dark blue","Gas","","SUV","null","null"
"https://eg.hatla2ee.com/en/car/mini/cooper/7073353","925000","10/23/2025","Mini","Cooper","2011","30000","Automatic","Damietta","Red","Gas","","Hatchback","null","null"
"https://eg.hatla2ee.com/en/car/hyundai/avante/7086768","530000","10/23/2025","Hyundai","Avante","2008","205000","Automatic","Shobra","Black","Gas","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/opel/Crossland/7086761","750000","10/23/2025","Opel","Crossland","2018","106000","Automatic","Nasr city","Silver","Gas","Automatic / High Line / Turbo","","null","null"
"https://eg.hatla2ee.com/en/car/volks-wagen/ID-6/7086744","1500000","10/23/2025","Volkswagen","ID 6","2022","5300","Automatic","Nasr city","Dark blue","Electric","","SUV","null","null"
"https://eg.hatla2ee.com/en/car/mercedes/a-200/7086740","1850000","10/23/2025","Mercedes","A 200","2021","119000","Automatic","Shobra","White","Gas","A/T / Luxury","","null","null"
"https://eg.hatla2ee.com/en/car/saipa/saipa-pride/7086726","220000","10/23/2025","Saipa","Pride","2014","80000","Manual","Nasr city","Dark grey","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/mercedes/Mercedes_GLE+450/7081739","4350000","10/23/2025","Mercedes","GLE 450","2022","91000","Automatic","Tagamo3 - New Cairo","Dark blue","Gas","","SUV","null","null"
"https://eg.hatla2ee.com/en/car/mercedes/c-200/7079145","2550000","10/23/2025","Mercedes","C 200","2020","119000","Automatic","Tagamo3 - New Cairo","Dark blue","Gas","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/opel/corsa/7065178","235000","10/23/2025","Opel","Corsa","2004","290000","Manual","Giza","Red","Gas","","Hatchback","null","null"
"https://eg.hatla2ee.com/en/car/moris-garage/mg-6/7054109","790000","10/19/2025","MG","6","2020","140000","Automatic","Maadi","Black","Gas","A/T / Comfort","","null","null"
"https://eg.hatla2ee.com/en/car/nissan/sunny/7047261","550000","10/19/2025","Nissan","Sunny","2017","140000","Automatic","6-Oct","Bronze","Gas","1.5 A/T Super Saloon","","null","null"
"https://eg.hatla2ee.com/en/car/toyota/Belta/7059812","810000","10/19/2025","Toyota","Belta","2022","70000","Automatic","Maadi","Gray","Gas","A/T / Smart","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/jeep/Renegade/7059819","1050000","10/19/2025","Jeep","Renegade","2018","70000","Automatic","Maadi","Black","Gas","Automatic / Longitude","SUV","null","null"
"https://eg.hatla2ee.com/en/car/ford/focus/7059835","730000","10/19/2025","Ford","Focus","2018","120000","Automatic","Maadi","Dark blue","Gas","Automatic / HB / Trend","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/renault/duster/7059841","670000","10/19/2025","Renault","Duster","2019","110000","Automatic","Maadi","Black","Gas","Automatic / Dynamic","SUV","null","null"
"https://eg.hatla2ee.com/en/car/renault/sandero-step-way/7059842","590000","10/19/2025","Renault","Sandero Step Way","2021","58000","Automatic","Maadi","Black","Gas","A/T / B2","Hatchback","null","null"
"https://eg.hatla2ee.com/en/car/moris-garage/zs/7059847","875000","10/19/2025","MG","ZS","2022","30000","Automatic","Maadi","Red","Gas","Automatic / Comfort / ACC","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/mercedes/e-300/7059856","1830000","10/19/2025","Mercedes","E 300","2010","120000","Automatic","Maadi","Silver","Gas","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/mercedes/e-250/7059858","1500000","10/19/2025","Mercedes","E 250","2011","160000","Automatic","Maadi","Gray","Gas","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/fiat/shahin/7087162","150000","10/19/2025","Fiat","Shahin","2005","0","Automatic","Qena","Dark green","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/kia/K3/7087161","900000","10/19/2025","Kia","K3","2015","90000","Automatic","Tagamo3 - New Cairo","Blue","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/bmw/520/7087150","1280000","10/19/2025","BMW","520","2014","250000","Automatic","Heliopolis","Gray","Gas","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/fiat/puntu/7087127","255000","10/19/2025","Fiat","Punto","2008","270000","Manual","Damietta","Silver","Gas","","Hatchback","null","null"
"https://eg.hatla2ee.com/en/car/jeep/grand-Cherokee/7087140","295000","10/19/2025","Jeep","Grand Cherokee","1993","130000","Automatic","Cairo","Dark blue","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/hyundai/Accent-RB/7073162","560000","9/29/2025","Hyundai","Accent RB","2017","225000","Automatic","Tagamo3 - New Cairo","Dark grey","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/nissan/sunny/7087142","520000","10/19/2025","Nissan","Sunny","2018","117000","Automatic","10th of Ramadan","Gray","Gas","Automatic","","null","null"
"https://eg.hatla2ee.com/en/car/moris-garage/mg-5/7082530","700000","10/19/2025","MG","5","2021","135000","Automatic","El Haram","Silver","Gas","A/T / Luxury","","null","null"
"https://eg.hatla2ee.com/en/car/nissan/sunny/7087136","755000","10/19/2025","Nissan","Sunny","2026","12000","Automatic","Tagamo3 - New Cairo","Silver","Gas","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/mercedes/c-180/7084782","1050000","10/19/2025","Mercedes","C 180","2010","175000","Automatic","Madinaty","Black","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/toyota/corolla/7044533","610000","10/19/2025","Toyota","Corolla","2009","145000","Automatic","Heliopolis","Silver","Gas","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/skoda/fantasia/7053914","850000","10/19/2025","Skoda","Fantasia","2013","160000","Automatic","Heliopolis","Black","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/toyota/corolla/7087132","1000000","10/19/2025","Toyota","Corolla","2020","69000","Automatic","6-Oct","Red","Gas","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/peugeot/406/7087129","275000","10/19/2025","Peugeot","406","2003","400000","Automatic","Mohandessin","Black","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/geely/emgrand7/7087128","330000","10/19/2025","Geely","Emgrand 7","2016","300000","Manual","Kafr El Zayat","Silver","Gas","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/volks-wagen/beetle/7087124","87000","10/19/2025","Volkswagen","Beetle","1975","80000","Manual","Cairo","White","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/geely/Starray/7087122","1500000","10/19/2025","Geely","Starray","2025","20000","Automatic","Cairo","Green","Gas","A/T / Premium (Abou Ghaly)","SUV","null","null"
"https://eg.hatla2ee.com/en/car/hyundai/excel/7087117","120000","10/19/2025","Hyundai","Excel","1995","200000","Manual","Alexandria","Red","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/hyundai/Tucson-GDI/7084918","1220000","10/19/2025","Hyundai","Tucson GDI","2018","190000","Automatic","Maadi","Silver","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/ssang-yong/Tivoli-XLV/7084895","670000","10/19/2025","SsangYong","Tivoli XLV","2019","137000","Automatic","Maadi","Dark blue","Gas","Automatic / XLV / Comfort","","null","null"
"https://eg.hatla2ee.com/en/car/renault/sandero-step-way/7086672","500000","10/23/2025","Renault","Sandero Step Way","2018","135000","Automatic","Faiyum","Red","Gas","A/T H/L NAV Face lift","Hatchback","null","null"
"https://eg.hatla2ee.com/en/car/porsche/cayenne/7086073","7750000","10/23/2025","Porsche","Cayenne","2023","25000","Automatic","Tagamo3 - New Cairo","Black","Gas","","SUV","null","null"
"https://eg.hatla2ee.com/en/car/peugeot/308/7073479","750000","10/23/2025","Peugeot","308","2012","120000","Automatic","Tagamo3 - New Cairo","Red","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/bmw/x5/7069183","2250000","10/23/2025","BMW","X5","2017","160000","Automatic","Sheikh Zayed City","Black","Gas","","SUV","null","null"
"https://eg.hatla2ee.com/en/car/moris-garage/mg-6/7084059","825000","10/23/2025","MG","6","2021","129000","Automatic","6-Oct","Red","Gas","A/T / LUX / Black interior","","null","null"
"https://eg.hatla2ee.com/en/car/volks-wagen/passat/7086600","590000","10/23/2025","Volkswagen","Passat","2009","240000","Automatic","Nasr city","Black","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/jeep/cherokee/7075945","260000","10/23/2025","Jeep","Cherokee","1996","328000","Automatic","Cairo","Red","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/kia/sportage/7082601","1950000","10/23/2025","Kia","Sportage","2025","0","Automatic","Helwan","White","Gas","A/T / Top Line","SUV","null","null"
"https://eg.hatla2ee.com/en/car/mercedes/180/7086582","3150000","10/23/2025","Mercedes","180","2022","10000","Automatic","El Mahalla","Red","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/bmw/520/7072657","2100000","10/23/2025","BMW","520","2018","80000","Automatic","6-Oct","Gray","Gas","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/citroen/C5-Aircross/7087115","1350000","10/19/2025","Citroën","C5 Aircross","2020","60000","Automatic","Heliopolis","Gray","Gas","A/T / FEEL","","null","null"
"https://eg.hatla2ee.com/en/car/chevrolet/lanos2/7087112","300000","10/19/2025","Chevrolet","Lanos","2013","240000","Manual","Alexandria","Dark grey","Gas","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/hyundai/excel/7087107","140000","10/19/2025","Hyundai","Excel","1995","390000","Manual","Cairo","Cyan","Gas","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/bmw/x1/7087108","1325000","10/19/2025","BMW","X1","2017","118000","Automatic","Heliopolis","Blue","Gas","ull option / Automatic / x line","","null","null"
"https://eg.hatla2ee.com/en/car/peugeot/301/7052909","610000","10/19/2025","Peugeot","301","2021","82000","Automatic","Qalyubia","Other","Gas","A/T / Active","","null","null"
"https://eg.hatla2ee.com/en/car/volks-wagen/jetta/7087100","790000","10/19/2025","Volkswagen","Jetta","2017","215000","Automatic","Heliopolis","Black","Gas","full option / Automatic /S","","null","null"
"https://eg.hatla2ee.com/en/car/bmw/320/7087098","1225000","10/19/2025","BMW","320","2013","118000","Automatic","Maadi","Black","Gas","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/kia/cerato/7087097","650000","10/19/2025","Kia","Cerato","2011","126000","Automatic","Sadat City","Dark grey","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/toyota/corolla/7087092","490000","10/19/2025","Toyota","Corolla","2006","340000","Automatic","El Mahalla","Black","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/ford/ascot/7087091","155000","10/19/2025","Ford","Escort","1998","200000","Manual","6-Oct","Dark green","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/kia/sorento/7055716","2600000","10/19/2025","Kia","Sorento","2023","18000","Automatic","Sheikh Zayed City","White","Hybrid","","SUV","null","null"
"https://eg.hatla2ee.com/en/car/kia/rio/6998914","550000","10/19/2025","Kia","Rio","2015","184000","Automatic","Madinaty","Other","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/hyundai/avante/7087039","720000","10/19/2025","Hyundai","Avante","2012","157000","Automatic","Cairo","Silver","Gas","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/kia/picanto/7086449","325000","10/19/2025","Kia","Picanto","2006","140000","Manual","Heliopolis","White","Gas","","Hatchback","null","null"
"https://eg.hatla2ee.com/en/car/renault/duster/7087065","740000","10/19/2025","Renault","Duster","2020","155000","Automatic","Cairo","White","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/daewoo/lanos/7087061","285000","10/19/2025","Daewoo","Lanos","2002","190000","Manual","Beni Suef","Dark blue","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/skoda/felicia/7087063","125000","10/19/2025","Skoda","Felicia","1996","145000","Manual","Shibin El Qanater","Dark blue","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/hyundai/Accent-RB/7087055","840000","10/19/2025","Hyundai","Accent RB","2021","45000","Automatic","Helwan","Red","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/hyundai/elantra/7087048","420000","10/19/2025","Hyundai","Elantra","2007","350000","Manual","Heliopolis","Silver","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/kia/rio/7087000","550000","10/19/2025","Kia","Rio","2012","161000","Automatic","Maadi","Silver","Gas","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/skoda/felicia/7087035","125000","10/19/2025","Skoda","Felicia","1996","145000","Manual","Shibin El Qanater","Dark blue","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/nissan/sunny/7087008","625000","10/19/2025","Nissan","Sunny","2022","30000","Automatic","Obour City","Red","Gas","Automatic / Baseline","","null","null"
"https://eg.hatla2ee.com/en/car/fiat/shahin/7084709","105000","10/19/2025","Fiat","Shahin","2006","300000","Manual","Red Sea","White","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/kia/cerato/7087022","475000","10/19/2025","Kia","Cerato","2006","130000","Automatic","Giza","Silver","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/hyundai/verna/7087021","240000","10/19/2025","Hyundai","Verna","2010","500000","Manual","Tagamo3 - New Cairo","Dark grey","Hybrid","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/fiat/regata/7087020","75000","10/19/2025","Fiat","Regata","1987","0","Manual","Helwan","White","Gas","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/chery/Tiggo-7/7086990","780000","10/19/2025","Chery","Tiggo 7","2022","360000","Manual","Helwan","Gray","Gas","A/T / Highline","SUV","null","null"
"https://eg.hatla2ee.com/en/car/fiat/siena/7087019","140000","10/19/2025","Fiat","Siena","2003","100000","Manual","Tanta","Cyan","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/hyundai/Accent-RB/7076394","810000","10/19/2025","Hyundai","Accent RB","2024","19000","Automatic","6-Oct","Silver","Gas","A/T / SR","","null","null"
"https://eg.hatla2ee.com/en/car/renault/sandero/7086988","340000","10/19/2025","Renault","Sandero","2014","98000","Manual","Alexandria","Black","Gas","","Hatchback","null","null"
"https://eg.hatla2ee.com/en/car/bmw/520/7072657","2100000","10/23/2025","BMW","520","2018","80000","Automatic","6-Oct","Gray","Gas","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/renault/Kadjar/7084079","730000","10/23/2025","Renault","Kadjar","2017","157000","Automatic","Badr City","White","Gas","A/T Signature","","null","null"
"https://eg.hatla2ee.com/en/car/kia/sportage/7086538","1800000","10/23/2025","Kia","Sportage","2023","20000","Automatic","Tanta","Petroleum","Gas","A/T / Highline","","null","null"
"https://eg.hatla2ee.com/en/car/porsche/cayenne/7086467","2980000","10/23/2025","Porsche","Cayenne","2015","95000","Automatic","Tagamo3 - New Cairo","Brown","Gas","","SUV","null","null"
"https://eg.hatla2ee.com/en/car/bmw/x5/7082679","8000000","10/23/2025","BMW","X5","2025","2800","Automatic","Heliopolis","White","Gas","","SUV","null","null"
"https://eg.hatla2ee.com/en/car/peugeot/508/7081923","1270000","10/23/2025","Peugeot","508","2020","120000","Automatic","Suez","Silver","Gas","A/T / GT Line","","null","null"
"https://eg.hatla2ee.com/en/car/mercedes/e-200/7086512","3600000","10/23/2025","Mercedes","E 200","2021","65000","Automatic","Tagamo3 - New Cairo","Silver","Gas","A/T / AVANTGARDE","","null","null"
"https://eg.hatla2ee.com/en/car/bmw/X6-M/7086514","7750000","10/23/2025","BMW","X6 M","2024","22000","Automatic","Tagamo3 - New Cairo","Black","Gas","","SUV","null","null"
"https://eg.hatla2ee.com/en/car/mercedes/s-320/7086511","850000","10/23/2025","Mercedes","S 320","2001","138000","Automatic","El Katameya","Black","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/cadillac/escalade/7081590","10800000","10/23/2025","Cadillac","Escalade","2022","35000","Automatic","Tagamo3 - New Cairo","Black","Gas","","4x4","null","null"
"https://eg.hatla2ee.com/en/car/hyundai/Accent-RB/7076394","810000","10/19/2025","Hyundai","Accent RB","2024","19000","Automatic","6-Oct","Silver","Gas","A/T / SR","","null","null"
"https://eg.hatla2ee.com/en/car/renault/sandero/7086988","340000","10/19/2025","Renault","Sandero","2014","98000","Manual","Alexandria","Black","Gas","","Hatchback","null","null"
"https://eg.hatla2ee.com/en/car/kia/shuma/7086398","200000","10/19/2025","Kia","Shuma","2001","0","Manual","Mit Ghamr","Gold","Gas","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/subaru/xv/7073013","630000","10/19/2025","Subaru","XV","2017","141000","Automatic","Nasr city","Red","Gas","full option / Automatic","","null","null"
"https://eg.hatla2ee.com/en/car/bmw/320/7087004","1100000","10/19/2025","BMW","320","2013","180000","Automatic","6-Oct","Dark blue","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/nissan/sunny/7086441","310000","10/19/2025","Nissan","Sunny","2002","161000","Manual","Alexandria","Dark red","Gas","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/fiat/shahin/7086991","110000","10/19/2025","Fiat","Shahin","2000","250000","Manual","Nasr city","White","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/hyundai/Elantra-CN7/7086996","1200000","10/19/2025","Hyundai","Elantra CN7","2022","37000","Automatic","El Haram","Gray","Gas","A/T / ADVANCED","","null","null"
"https://eg.hatla2ee.com/en/car/chevrolet/aveo/7086534","320000","10/19/2025","Chevrolet","Aveo","2009","287000","Manual","Pyramids Gardens","Red","Gas","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/peugeot/308/7086989","450000","10/19/2025","Peugeot","308","2012","190000","Automatic","Cairo","Black","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/honda/city/7086987","420000","10/19/2025","Honda","City","2012","300000","Automatic","Tagamo3 - New Cairo","Dark grey","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/kia/soul/7086976","1000000","10/19/2025","Kia","Soul","2017","93000","Automatic","Madinaty","White","Gas","EX  F/O  A/T  1.6","","null","null"
"https://eg.hatla2ee.com/en/car/volks-wagen/parati/7086903","220000","10/19/2025","Volkswagen","Parati","2006","230000","Manual","El Minya","Silver","Gas","","Hatchback","null","null"
"https://eg.hatla2ee.com/en/car/hyundai/Elantra-CN7/7086981","1100000","10/19/2025","Hyundai","Elantra CN7","2022","46000","Automatic","Pyramids Gardens","Blue","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/renault/sandero-step-way/7086828","440000","10/19/2025","Renault","Sandero Step Way","2017","180000","Automatic","Alexandria","Silver","Gas","Automatic","Hatchback","null","null"
"https://eg.hatla2ee.com/en/car/renault/duster/7086978","550000","10/19/2025","Renault","Duster","2018","276000","Automatic","6-Oct","White","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/changan/changan-benni-mini/7086928","245000","10/19/2025","Changan","Benni mini","2013","110000","Automatic","6-Oct","Silver","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/renault/logan/7086954","285000","10/19/2025","Renault","Logan","2012","115000","Manual","Alexandria","Dark red","Gas","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/skoda/fantasia/7086971","710000","10/19/2025","Skoda","Fantasia","2011","161000","Automatic","Tagamo3 - New Cairo","Beige","Gas","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/peugeot/3008/7080682","1790000","10/19/2025","Peugeot","3008","2023","14600","Automatic","Al Shorouk","Dark grey","Gas","A/T / GT Red interior","","null","null"
"https://eg.hatla2ee.com/en/car/hyundai/matrix/7084840","430000","10/19/2025","Hyundai","Matrix","2002","116000","Automatic","Alexandria","White","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/speranza/a516/7086960","200000","10/19/2025","Speranza","A516","2009","258000","Manual","Ismailia","Black","Gas","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/brilliance/frv/7086956","350000","10/19/2025","Brilliance","FRV","2013","172000","Automatic","Tagamo3 - New Cairo","Silver","Gas","","Hatchback","null","null"
"https://eg.hatla2ee.com/en/car/chery/Tiggo-7/7086942","970000","10/19/2025","Chery","Tiggo 7","2025","7500","Automatic","Heliopolis","Gold","Gas","A/T /  Baseline","","null","null"
"https://eg.hatla2ee.com/en/car/hyundai/h1/7086943","320000","10/19/2025","Hyundai","H1","2001","0","Manual","10th of Ramadan","Silver","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/hyundai/other-hyundai/7086499","630000","10/19/2025","Hyundai","Other","2019","140000","Automatic","Cairo","Silver","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/volks-wagen/passat/7086939","550000","10/19/2025","Volkswagen","Passat","2009","210000","Automatic","6-Oct","Silver","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/chevrolet/optra/7086932","550000","10/19/2025","Chevrolet","Optra","2022","137000","Automatic","Qalyubia","Dark grey","Gas","A/T / Luxury w Accessories","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/mercedes/c-180/7086884","800000","10/19/2025","Mercedes","C 180","2007","270000","Automatic","Mohandessin","Black","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/renault/sandero/7086927","590000","10/19/2025","Renault","Sandero","2017","48000","Automatic","Cairo","Dark blue","Gas","Automatic  H/L","","null","null"
"https://eg.hatla2ee.com/en/car/cadillac/escalade/7081590","10800000","10/23/2025","Cadillac","Escalade","2022","35000","Automatic","Tagamo3 - New Cairo","Black","Gas","","4x4","null","null"
"https://eg.hatla2ee.com/en/car/bmw/118/7086492","950000","10/23/2025","BMW","118","2017","190000","Automatic","Tagamo3 - New Cairo","Silver","Gas","","Hatchback","null","null"
"https://eg.hatla2ee.com/en/car/audi/q3/7086477","2200000","10/23/2025","Audi","Q3","2022","39000","Automatic","Alexandria","Dark blue","Gas","","SUV","null","null"
"https://eg.hatla2ee.com/en/car/bmw/x6/7086478","2400000","10/23/2025","BMW","X6","2016","190000","Automatic","Nasr city","White","Gas","","SUV","null","null"
"https://eg.hatla2ee.com/en/car/renault/sandero-step-way/7086424","475000","10/23/2025","Renault","Sandero Step Way","2016","130000","Automatic","Heliopolis","Red","Gas","","Hatchback","null","null"
"https://eg.hatla2ee.com/en/car/fiat/doblo/7072357","550000","10/23/2025","Fiat","Doblo","2017","375000","Manual","Damietta","Black","Gas","M/T Classic","Van","null","null"
"https://eg.hatla2ee.com/en/car/bmw/x3/7086408","2700000","10/23/2025","BMW","X3","2019","66000","Automatic","Alexandria","White","Gas","","SUV","null","null"
"https://eg.hatla2ee.com/en/car/nissan/sunny/7074453","575000","10/23/2025","Nissan","Sunny","2018","96000","Automatic","Heliopolis","Gray","Gas","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/nissan/sunny/7075513","625000","10/23/2025","Nissan","Sunny","2022","70000","Automatic","Heliopolis","Silver","Gas","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/mitsubishi/lancer/7078806","580000","10/23/2025","Mitsubishi","Lancer","2015","117000","Automatic","Heliopolis","Black","Gas","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/fiat/petra/7086924","175000","10/19/2025","Fiat","Petra","2004","500000","Manual","Cairo","Dark green","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/chery/Arrizo-5/7086923","430000","10/19/2025","Chery","Arrizo 5","2020","220000","Automatic","Cairo","Red","Gas","Automatic / High Line","","null","null"
"https://eg.hatla2ee.com/en/car/lada/granta/7086856","220000","10/19/2025","Lada","Granta","2015","200000","Automatic","Alexandria","Black","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/bmw/320/7086920","320000","10/19/2025","BMW","320","1993","100000","Manual","6-Oct","Blue","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/kia/cerato/7086917","500000","10/19/2025","Kia","Cerato","2010","350000","Automatic","Beni Suef","Black","Gas","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/chevrolet/spark/7086908","235000","10/19/2025","Chevrolet","Spark","2008","128000","Manual","Beni Suef","Silver","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/renault/sandero-step-way/7086904","750000","10/19/2025","Renault","Sandero Step Way","2021","0","Automatic","El Senbellawein","Silver","Gas","A/T / B2","Hatchback","null","null"
"https://eg.hatla2ee.com/en/car/jeep/cherokee/6918253","290000","10/18/2025","Jeep","Cherokee","1995","500000","Manual","Tagamo3 - New Cairo","Dark green","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/opel/astra/7084733","230000","10/18/2025","Opel","Astra","2000","360000","Manual","Monufia","Blue","Natural Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/chery/Tiggo3/7086891","580000","10/19/2025","Chery","Tiggo 3","2020","145000","Automatic","El Minya","Gray","Gas","Automtic","SUV","null","null"
"https://eg.hatla2ee.com/en/car/toyota/corolla/7086890","880000","10/19/2025","Toyota","Corolla","2017","139000","Automatic","Mohandessin","Black","Gas","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/mitsubishi/Lancer-Puma/7086889","425000","10/19/2025","Mitsubishi","Lancer Puma","2006","255000","Automatic","Kafr el-Sheikh","White","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/renault/megane/7082019","650000","10/19/2025","Renault","Megane","2020","205000","Automatic","Madinaty","Dark blue","Gas","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/toyota/C-HR/7086878","990000","10/19/2025","Toyota","C-HR","2019","100000","Automatic","Mohandessin","Silver","Gas","","SUV","null","null"
"https://eg.hatla2ee.com/en/car/nissan/sunny/7086870","495000","10/19/2025","Nissan","Sunny","2022","159000","Automatic","Mohandessin","Gray","Gas","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/mercedes/GLS/7062268","7100000","10/19/2025","Mercedes","GLS","2022","12000","Automatic","Mohandessin","Black","Gas","","SUV","null","null"
"https://eg.hatla2ee.com/en/car/mitsubishi/Lancer-EX-Shark/7086864","650000","10/19/2025","Mitsubishi","Lancer EX Shark","2015","169000","Automatic","Nasr city","Silver","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/chevrolet/aveo/7086867","245000","10/19/2025","Chevrolet","Aveo","2011","220000","Automatic","Giza","Silver","Gas","","","null","null"
"https://eg.hatla2ee.com/en/car/other/other-other/7086865","580000","10/19/2025","Other","Other","2022","38000","Manual","Borg el arab","White","Diesel","","","null","null"
"https://eg.hatla2ee.com/en/car/citroen/c-elysee/7086866","630000","10/19/2025","Citroën","C Elysee","2021","58500","Automatic","Mokattam","Silver","Gas","A/T / Comfort","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/chevrolet/optra/7086862","400000","10/19/2025","Chevrolet","Optra","2016","320000","Automatic","El Haram","Silver","Natural Gas","luxury automatic","","null","null"
"https://eg.hatla2ee.com/en/car/peugeot/301/7066883","630000","10/19/2025","Peugeot","301","2021","30000","Automatic","Alexandria","Silver","Gas","A/T / Active","","null","null"
"https://eg.hatla2ee.com/en/car/nissan/sunny/7086863","495000","10/19/2025","Nissan","Sunny","2022","161000","Automatic","Mohandessin","Silver","Gas","","Sedan","null","null"
"https://eg.hatla2ee.com/en/car/nissan/qashqai/7084685","1480000","10/18/2025","Nissan","Qashqai","2025","9500","Automatic","Tagamo3 - New Cairo","White","Gas","AT / ACCENTA  2T","","null","null"
